TIME,PCKT_ACC_X,PCKT_ACC_Y,PCKT_ACC_Z
24-May-2018 14:44:06,-0.457433333333333,-0.85875,0.0542833333333334
24-May-2018 14:44:06,-0.457433333333333,-0.85875,0.0542833333333334
24-May-2018 14:44:06,-0.457433333333333,-0.85875,0.0542833333333334
24-May-2018 14:44:06,-0.457433333333333,-0.85875,0.0542833333333334
24-May-2018 14:44:07,-0.382716666666667,-0.918083333333333,-0.0171666666666667
24-May-2018 14:44:07,-0.382716666666667,-0.918083333333333,-0.0171666666666667
24-May-2018 14:44:07,-0.382716666666667,-0.918083333333333,-0.0171666666666667
24-May-2018 14:44:07,-0.382716666666667,-0.918083333333333,-0.0171666666666667
24-May-2018 14:44:08,-0.385442857142857,-0.917771428571428,0.106471428571429
24-May-2018 14:44:08,-0.385442857142857,-0.917771428571428,0.106471428571429
24-May-2018 14:44:08,-0.385442857142857,-0.917771428571428,0.106471428571429
24-May-2018 14:44:08,-0.385442857142857,-0.917771428571428,0.106471428571429
24-May-2018 14:44:09,-0.401533333333333,-0.905183333333333,0.0348333333333333
24-May-2018 14:44:09,-0.401533333333333,-0.905183333333333,0.0348333333333333
24-May-2018 14:44:09,-0.401533333333333,-0.905183333333333,0.0348333333333333
24-May-2018 14:44:09,-0.401533333333333,-0.905183333333333,0.0348333333333333
24-May-2018 14:44:10,-0.425075,-0.8990875,0.06215
24-May-2018 14:44:10,-0.425075,-0.8990875,0.06215
24-May-2018 14:44:10,-0.425075,-0.8990875,0.06215
24-May-2018 14:44:10,-0.425075,-0.8990875,0.06215
24-May-2018 14:44:11,-0.457971428571429,-1.0186,-0.0146
24-May-2018 14:44:11,-0.457971428571429,-1.0186,-0.0146
24-May-2018 14:44:11,-0.457971428571429,-1.0186,-0.0146
24-May-2018 14:44:11,-0.457971428571429,-1.0186,-0.0146
24-May-2018 14:44:12,-0.5497,-0.9209,0.0541571428571429
24-May-2018 14:44:12,-0.5497,-0.9209,0.0541571428571429
24-May-2018 14:44:12,-0.5497,-0.9209,0.0541571428571429
24-May-2018 14:44:12,-0.5497,-0.9209,0.0541571428571429
