TIME,PCKT_ACC_X,PCKT_ACC_Y,PCKT_ACC_Z
24-May-2018 13:21:10,0.513125,0.829725,0.058775
24-May-2018 13:21:10,0.513125,0.829725,0.058775
24-May-2018 13:21:10,0.513125,0.829725,0.058775
24-May-2018 13:21:10,0.513125,0.829725,0.058775
24-May-2018 13:21:11,0.4453,0.780566666666667,0.234683333333333
24-May-2018 13:21:11,0.4453,0.780566666666667,0.234683333333333
24-May-2018 13:21:11,0.4453,0.780566666666667,0.234683333333333
24-May-2018 13:21:11,0.4453,0.780566666666667,0.234683333333333
24-May-2018 13:21:12,0.33105,1.39755,-0.1359
24-May-2018 13:21:12,0.33105,1.39755,-0.1359
24-May-2018 13:21:12,0.33105,1.39755,-0.1359
24-May-2018 13:21:12,0.33105,1.39755,-0.1359
24-May-2018 13:21:13,-0.32305,0.9219,-0.3407
24-May-2018 13:21:13,-0.32305,0.9219,-0.3407
24-May-2018 13:21:13,-0.32305,0.9219,-0.3407
24-May-2018 13:21:13,-0.32305,0.9219,-0.3407
24-May-2018 13:21:14,-0.13385,0.904533333333333,-0.3265
24-May-2018 13:21:14,-0.13385,0.904533333333333,-0.3265
24-May-2018 13:21:14,-0.13385,0.904533333333333,-0.3265
24-May-2018 13:21:14,-0.13385,0.904533333333333,-0.3265
24-May-2018 13:21:15,-0.14165,0.9133,-0.34035
24-May-2018 13:21:15,-0.14165,0.9133,-0.34035
24-May-2018 13:21:15,-0.14165,0.9133,-0.34035
24-May-2018 13:21:15,-0.14165,0.9133,-0.34035
24-May-2018 13:21:16,-0.12606,0.89856,-0.32228
24-May-2018 13:21:16,-0.12606,0.89856,-0.32228
24-May-2018 13:21:16,-0.12606,0.89856,-0.32228
24-May-2018 13:21:16,-0.12606,0.89856,-0.32228
24-May-2018 13:21:17,-0.12835,0.90195,-0.330775
24-May-2018 13:21:17,-0.12835,0.90195,-0.330775
24-May-2018 13:21:17,-0.12835,0.90195,-0.330775
24-May-2018 13:21:17,-0.12835,0.90195,-0.330775
24-May-2018 13:21:18,-0.13732,0.90592,-0.32518
24-May-2018 13:21:18,-0.13732,0.90592,-0.32518
24-May-2018 13:21:18,-0.13732,0.90592,-0.32518
24-May-2018 13:21:18,-0.13732,0.90592,-0.32518
24-May-2018 13:21:19,0.01635,0.8654,-0.383225
24-May-2018 13:21:19,0.01635,0.8654,-0.383225
24-May-2018 13:21:19,0.01635,0.8654,-0.383225
24-May-2018 13:21:19,0.01635,0.8654,-0.383225
