TIME,PCKT_ACC_X,PCKT_ACC_Y,PCKT_ACC_Z
24-May-2018 12:58:31,0.08975,-0.77405,0.71675
24-May-2018 12:58:31,0.08975,-0.77405,0.71675
24-May-2018 12:58:31,0.08975,-0.77405,0.71675
24-May-2018 12:58:31,0.08975,-0.77405,0.71675
24-May-2018 12:58:32,0.0716,-0.7519,0.749771428571429
24-May-2018 12:58:32,0.0716,-0.7519,0.749771428571429
24-May-2018 12:58:32,0.0716,-0.7519,0.749771428571429
24-May-2018 12:58:32,0.0716,-0.7519,0.749771428571429
24-May-2018 12:58:33,0.0847666666666667,-0.762966666666667,0.733466666666667
24-May-2018 12:58:33,0.0847666666666667,-0.762966666666667,0.733466666666667
24-May-2018 12:58:33,0.0847666666666667,-0.762966666666667,0.733466666666667
24-May-2018 12:58:33,0.0847666666666667,-0.762966666666667,0.733466666666667
24-May-2018 12:58:34,0.09725,-0.7785,0.7077
24-May-2018 12:58:34,0.09725,-0.7785,0.7077
24-May-2018 12:58:34,0.09725,-0.7785,0.7077
24-May-2018 12:58:34,0.09725,-0.7785,0.7077
24-May-2018 12:58:35,0.08975,-0.76615,0.72645
24-May-2018 12:58:35,0.08975,-0.76615,0.72645
24-May-2018 12:58:35,0.08975,-0.76615,0.72645
24-May-2018 12:58:35,0.08975,-0.76615,0.72645
24-May-2018 12:58:36,0.07755,-0.75625,0.74225
24-May-2018 12:58:36,0.07755,-0.75625,0.74225
24-May-2018 12:58:36,0.07755,-0.75625,0.74225
24-May-2018 12:58:36,0.07755,-0.75625,0.74225
24-May-2018 12:58:37,0.06705,-0.7194,0.76305
24-May-2018 12:58:37,0.06705,-0.7194,0.76305
24-May-2018 12:58:37,0.06705,-0.7194,0.76305
24-May-2018 12:58:37,0.06705,-0.7194,0.76305
24-May-2018 12:58:38,0.0559,-0.7473,0.7478
24-May-2018 12:58:38,0.0559,-0.7473,0.7478
24-May-2018 12:58:38,0.0559,-0.7473,0.7478
24-May-2018 12:58:38,0.0559,-0.7473,0.7478
24-May-2018 12:58:39,0.0559,-0.7473,0.7478
24-May-2018 12:58:39,0.0559,-0.7473,0.7478
24-May-2018 12:58:39,0.0559,-0.7473,0.7478
24-May-2018 12:58:39,0.0,0.0,0.0
24-May-2018 12:58:40,0.22615,-0.74195,0.7183
24-May-2018 12:58:40,0.22615,-0.74195,0.7183
24-May-2018 12:58:40,0.22615,-0.74195,0.7183
24-May-2018 12:58:40,0.22615,-0.74195,0.7183
24-May-2018 12:58:41,0.233966666666667,-0.760866666666667,0.692516666666667
24-May-2018 12:58:41,0.233966666666667,-0.760866666666667,0.692516666666667
24-May-2018 12:58:41,0.233966666666667,-0.760866666666667,0.692516666666667
24-May-2018 12:58:41,0.233966666666667,-0.760866666666667,0.692516666666667
24-May-2018 12:58:42,0.229566666666667,-0.73935,0.712766666666667
24-May-2018 12:58:42,0.229566666666667,-0.73935,0.712766666666667
24-May-2018 12:58:42,0.229566666666667,-0.73935,0.712766666666667
24-May-2018 12:58:42,0.229566666666667,-0.73935,0.712766666666667
24-May-2018 12:58:43,0.06335,-0.68315,0.81275
24-May-2018 12:58:43,0.06335,-0.68315,0.81275
24-May-2018 12:58:43,0.06335,-0.68315,0.81275
24-May-2018 12:58:43,0.06335,-0.68315,0.81275
24-May-2018 12:58:44,0.121833333333333,-0.691133333333333,0.804966666666667
24-May-2018 12:58:44,0.121833333333333,-0.691133333333333,0.804966666666667
24-May-2018 12:58:44,0.121833333333333,-0.691133333333333,0.804966666666667
24-May-2018 12:58:44,0.121833333333333,-0.691133333333333,0.804966666666667
24-May-2018 12:58:45,0.136025,-0.66255,0.827575
24-May-2018 12:58:45,0.136025,-0.66255,0.827575
24-May-2018 12:58:45,0.136025,-0.66255,0.827575
24-May-2018 12:58:45,0.136025,-0.66255,0.827575
24-May-2018 12:58:46,0.150466666666667,-0.691866666666667,0.790966666666667
24-May-2018 12:58:46,0.150466666666667,-0.691866666666667,0.790966666666667
24-May-2018 12:58:46,0.150466666666667,-0.691866666666667,0.790966666666667
24-May-2018 12:58:46,0.150466666666667,-0.691866666666667,0.790966666666667
24-May-2018 12:58:47,0.15176,-0.68504,0.8024
24-May-2018 12:58:47,0.15176,-0.68504,0.8024
24-May-2018 12:58:47,0.15176,-0.68504,0.8024
24-May-2018 12:58:47,0.15176,-0.68504,0.8024
24-May-2018 12:58:48,0.149766666666667,-0.6726,0.8188
24-May-2018 12:58:48,0.149766666666667,-0.6726,0.8188
24-May-2018 12:58:48,0.149766666666667,-0.6726,0.8188
24-May-2018 12:58:48,0.149766666666667,-0.6726,0.8188
24-May-2018 12:58:49,0.149766666666667,-0.6726,0.8188
24-May-2018 12:58:49,0.149766666666667,-0.6726,0.8188
24-May-2018 12:58:49,0.149766666666667,-0.6726,0.8188
24-May-2018 12:58:49,0.0,0.0,0.0
24-May-2018 12:58:50,0.16828,-0.70818,0.77132
24-May-2018 12:58:50,0.16828,-0.70818,0.77132
24-May-2018 12:58:50,0.16828,-0.70818,0.77132
24-May-2018 12:58:50,0.16828,-0.70818,0.77132
24-May-2018 12:58:51,0.15394,-0.68242,0.80848
24-May-2018 12:58:51,0.15394,-0.68242,0.80848
24-May-2018 12:58:51,0.15394,-0.68242,0.80848
24-May-2018 12:58:51,0.15394,-0.68242,0.80848
24-May-2018 12:58:52,0.167425,-0.687975,0.7935
24-May-2018 12:58:52,0.167425,-0.687975,0.7935
24-May-2018 12:58:52,0.167425,-0.687975,0.7935
24-May-2018 12:58:52,0.167425,-0.687975,0.7935
24-May-2018 12:58:53,0.168275,-0.705325,0.770075
24-May-2018 12:58:53,0.168275,-0.705325,0.770075
24-May-2018 12:58:53,0.168275,-0.705325,0.770075
24-May-2018 12:58:53,0.168275,-0.705325,0.770075
24-May-2018 12:58:54,0.156233333333333,-0.666583333333333,0.817166666666667
24-May-2018 12:58:54,0.156233333333333,-0.666583333333333,0.817166666666667
24-May-2018 12:58:54,0.156233333333333,-0.666583333333333,0.817166666666667
24-May-2018 12:58:54,0.156233333333333,-0.666583333333333,0.817166666666667
24-May-2018 12:58:55,0.155775,-0.673525,0.810625
24-May-2018 12:58:55,0.155775,-0.673525,0.810625
24-May-2018 12:58:55,0.155775,-0.673525,0.810625
24-May-2018 12:58:55,0.155775,-0.673525,0.810625
24-May-2018 12:58:56,0.169571428571429,-0.6991,0.782657142857143
24-May-2018 12:58:56,0.169571428571429,-0.6991,0.782657142857143
24-May-2018 12:58:56,0.169571428571429,-0.6991,0.782657142857143
24-May-2018 12:58:56,0.169571428571429,-0.6991,0.782657142857143
24-May-2018 12:58:57,0.14028,-0.65154,0.83144
24-May-2018 12:58:57,0.14028,-0.65154,0.83144
24-May-2018 12:58:57,0.14028,-0.65154,0.83144
24-May-2018 12:58:57,0.14028,-0.65154,0.83144
24-May-2018 12:58:58,0.165925,-0.677275,0.806025
