TIME,PCKT_ACC_X,PCKT_ACC_Y,PCKT_ACC_Z
24-May-2018 12:52:48,0.8457,0.30865,0.449766666666667
24-May-2018 12:52:48,0.8457,0.30865,0.449766666666667
24-May-2018 12:52:48,0.8457,0.30865,0.449766666666667
24-May-2018 12:52:48,0.8457,0.30865,0.449766666666667
24-May-2018 12:52:49,0.8443,0.308966666666667,0.4544
24-May-2018 12:52:49,0.8443,0.308966666666667,0.4544
24-May-2018 12:52:49,0.8443,0.308966666666667,0.4544
24-May-2018 12:52:49,0.8443,0.308966666666667,0.4544
24-May-2018 12:52:50,0.81564,0.30902,0.50166
24-May-2018 12:52:50,0.81564,0.30902,0.50166
24-May-2018 12:52:50,0.81564,0.30902,0.50166
24-May-2018 12:52:50,0.81564,0.30902,0.50166
24-May-2018 12:52:51,0.872775,0.193375,0.501175
24-May-2018 12:52:51,0.872775,0.193375,0.501175
24-May-2018 12:52:51,0.872775,0.193375,0.501175
24-May-2018 12:52:51,0.872775,0.193375,0.501175
24-May-2018 12:52:52,0.823766666666667,0.189433333333333,0.572766666666667
24-May-2018 12:52:52,0.823766666666667,0.189433333333333,0.572766666666667
24-May-2018 12:52:52,0.823766666666667,0.189433333333333,0.572766666666667
24-May-2018 12:52:52,0.823766666666667,0.189433333333333,0.572766666666667
24-May-2018 12:52:53,0.76915,0.39845,0.458375
24-May-2018 12:52:53,0.76915,0.39845,0.458375
24-May-2018 12:52:53,0.76915,0.39845,0.458375
24-May-2018 12:52:53,0.76915,0.39845,0.458375
24-May-2018 12:52:54,0.822783333333333,0.279466666666667,0.4898
24-May-2018 12:52:54,0.822783333333333,0.279466666666667,0.4898
24-May-2018 12:52:54,0.822783333333333,0.279466666666667,0.4898
24-May-2018 12:52:54,0.822783333333333,0.279466666666667,0.4898
24-May-2018 12:52:55,0.76045,0.327683333333333,0.59595
24-May-2018 12:52:55,0.76045,0.327683333333333,0.59595
24-May-2018 12:52:55,0.76045,0.327683333333333,0.59595
24-May-2018 12:52:55,0.76045,0.327683333333333,0.59595
24-May-2018 12:52:56,0.83072,0.34344,0.41842
24-May-2018 12:52:56,0.83072,0.34344,0.41842
24-May-2018 12:52:56,0.83072,0.34344,0.41842
24-May-2018 12:52:56,0.83072,0.34344,0.41842
24-May-2018 12:52:57,0.82628,0.16852,0.61472
24-May-2018 12:52:57,0.82628,0.16852,0.61472
24-May-2018 12:52:57,0.82628,0.16852,0.61472
24-May-2018 12:52:57,0.82628,0.16852,0.61472
